-1.6946136130468952,-0.481979858092484,0.0861988246517586
-1.6531177984129108,-0.47316845684192266,0.0862293007632582
-1.7027615862234056,-0.4662379551430724,0.0862339492919073
-1.6870487972253558,-0.45749752579440334,0.08625820383766311
-1.6794362094570567,-0.44877161282021955,0.08628052207336055
-1.6864930551526638,-0.44106599918589645,0.0862969949223121
-1.6902934827413316,-0.43323530487630674,0.08631452676350196
-1.681549960855716,-0.4239466953884817,0.08633843450336293
-1.678579353461069,-0.4151329443090489,0.08635986933934882
-1.677137383879955,-0.4064160958069525,0.0863807172128568
-1.680890853050365,-0.39852500057774476,0.08639840219427279
-1.66792116377506,-0.38743634710741226,0.08642753755393286
-1.678722825133337,-0.3809116623750394,0.08644035249026837
-1.692706236118639,-0.3754566735701808,0.08644990344998471
-1.6832312195773258,-0.3645566687204689,0.08647777430396834
-1.683780342794299,-0.35593246232845815,0.08649793664168963
-1.66257354919505,-0.340967970364932,0.08653812549275292
-1.6842297925168777,-0.33829114261307225,0.08653933811590646
-1.68519522938671,-0.3295842530346103,0.08655959723089207
-1.673073777187089,-0.31628060279031034,0.08659374491036556
-1.6993116189094892,-0.3164240475114345,0.08658724602480045
-1.7015028882314702,-0.3082142382790439,0.08660604773447497
-1.6733092240310148,-0.2876344551386004,0.08666108912244405
-1.7050732186600095,-0.2913390067286359,0.08664491386311463
-1.6842159518632163,-0.2726819307768369,0.08669370865602269
-1.6802675531184097,-0.26091671628890045,0.08672231739518516
-1.69756394746033,-0.25922452507978017,0.08672223715181776
-1.6845989792924474,-0.24262921582710098,0.08676432762507205
-1.6860216640060341,-0.23295918123608203,0.08678674548139015
-1.704402995010656,-0.23259493025328198,0.0867832860473658
-1.6869002606473087,-0.2120734769964291,0.08683567966347815
-1.6903592195123456,-0.20315827084568583,0.08685584336261375
-1.6805992045842095,-0.1858843774622294,0.08689877781530508
-1.6753117699359112,-0.1707987859755022,0.08693551327882779
-1.6793967189784564,-0.16152393405980703,0.08695637616299999
-1.6764899244730946,-0.1472584060818442,0.08699062311550709
-1.6814006276988571,-0.13823564830587787,0.08701069895479614
-1.6959864255468236,-0.13647010665565146,0.08701142781694998
-1.686131131940695,-0.11601172628906664,0.08706187719871782
-1.6763023374645911,-0.09465835472676032,0.08711442611944248
-1.681489997450364,-0.08498578166199605,0.08713596582606949
-1.677329484084987,-0.06705463916448196,0.08717913175311874
-1.6866152742309066,-0.06056958732262224,0.08719220940929612
-1.6818682140198655,-0.04107614494485734,0.08723918889933961
-1.6614815266692788,-0.005613110951738276,0.0873274147410091
-1.6756249877579104,-0.0028521617897682705,0.08733058950046983
-1.696584893685306,-0.007577711024011113,0.08731454911222551
-1.6925170986930058,0.013706324302940054,0.08736558205159148
-1.6854675756260868,0.03927261733420556,0.08742739060704088
-1.6822546020568565,0.061675790537317365,0.08748085595087302
-1.681398789424496,0.08229600850548474,0.08752957277719745
-1.686212718629322,0.09680028988867923,0.08756256843227354
-1.6890640254876914,0.11429486056277688,0.08760306060727767
-1.6812062607156175,0.1467511704271331,0.08768126999560563
-1.6804279411466292,0.1712546229676804,0.08773910521328337
-1.6916905362595558,0.17973888020772227,0.0877564224494138
-1.6899056780310246,0.20766912546516464,0.08782255668977167
-1.6903386156935682,0.23372516021148088,0.08788376043135473
-1.6812817451959094,0.2764542342262048,0.08798642146617093
-1.680737755945712,0.3077520298009803,0.08806018758729982
-1.683499198621641,0.33520212858499815,0.08812412452530195
-1.6765544291026524,0.381851215234621,0.08823551270071071
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
nan,inf,inf
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-inf,nan,nan
-4.65596367159523,0.8422228154102345,0.08861903934178696
-4.633786806234214,0.7755616055347128,0.08846740463271961
-4.644486732582147,0.7268050021395112,0.08835017601307259
-4.640799286880611,0.6718181559179706,0.08822166725460838
-4.646877984630751,0.6221715594325345,0.08810342982764839
-4.652839580481528,0.5730271834135479,0.08798640153864974
-4.650069470244272,0.5208849671712412,0.08786437029333799
-4.647921332632155,0.46980312669961605,0.08774468787473558
-4.647304632688937,0.4200268561433142,0.08762771761484238
-4.643427257785641,0.36978057792945845,0.08751040720542418
-4.653181337495907,0.3246698007343252,0.08740197870470387
-4.657826062631636,0.27817362769204584,0.0872914904241775
-4.667622125452766,0.23347459956500566,0.08718402083999914
-4.654504117678119,0.1827791307803776,0.08706782352273872
-4.643866794696614,0.13362242384536577,0.08695466411507916
-4.648088323079378,0.08866259986621233,0.0868478899804938
-4.652147555293506,0.04387992872900787,0.08674157076805705
-4.66713163499429,0.0013889590372918037,0.08663807807637569
-4.6629291205253915,-0.044688452886672725,0.0865306526505327
-4.666519839138075,-0.0891186927027453,0.0864252726691055
-4.6598810898584055,-0.1348517524614088,0.08631922954178409
-4.637059426259933,-0.18209193178091532,0.08621344062338002
-4.65456093117618,-0.22416814925831202,0.0861103326105701
-4.648606755673673,-0.26871504409681396,0.08600691956986681
-4.665271277513106,-0.3113776768666925,0.08590262836906155
-4.65442248541326,-0.35591545005009795,0.0858003861839599
-4.643744911154346,-0.3999903391295529,0.08569919287946536
-4.668863970849943,-0.4430768706658624,0.08559191895340308
-4.651970729705892,-0.4869458003869572,0.08549266984990112
-4.666241928611099,-0.5308238658367501,0.08538608096288168
-4.172214847377958,-0.5566248915955291,0.08544138702785514
-3.57318229317342,-0.5595214666224165,0.08557524160449204
-3.243931182328193,-0.5608116915501432,0.08564952336398689
-3.068104806469573,-0.5642791191346156,0.08568265408568916
-2.9265563641100636,-0.5652706351895977,0.08571356078040748
-2.8089041503735137,-0.5642899840116314,0.08574349614054452
-2.7279354191123053,-0.5644072174883416,0.08576223404987611
-2.706229950522898,-0.5711797682264107,0.08575139644828302
-2.6165586692725613,-0.5651285318221467,0.08578669131956768
-2.5807618320837857,-0.5664653928725203,0.08579195201952332
-2.5484882762451693,-0.5673125571123571,0.08579753752684381
-2.5229228244105064,-0.5685957346780682,0.0858005219172955
-2.4812736913593305,-0.5649544460878573,0.08581886963862638
-2.454978422954122,-0.5639624124861549,0.08582737859455757
-2.437228072815981,-0.5645044264155118,0.08583027161058705
-2.4488626163959157,-0.5734669486312135,0.08580645220512396
-2.4058296375991124,-0.5650705251147569,0.0858363129142246
-2.398741814958623,-0.5675112978485095,0.08583223461258534
-2.3877160256639187,-0.5682920167911755,0.08583298688003735
-2.3527040114302733,-0.5594417191766381,0.08586203192900925
-2.366398963546495,-0.5690149051475811,0.08583629189385572
-2.360912144059273,-0.571026043540287,0.0858328484879189
-2.343299017998538,-0.5674509831295179,0.08584539605388335
-2.3355967212483932,-0.5678417129611553,0.08584628544952352
-2.3292535183513725,-0.5686334802734271,0.08584591211880883
-2.313253259885511,-0.5642746051793665,0.0858599251203327
-2.316704031780795,-0.5696577734828256,0.08584644910459405
-2.3127663947639165,-0.5711521275659682,0.08584385781233429
-2.2930853989296676,-0.5634122942200489,0.08586668997306925
-2.308653197921401,-0.5760803704838738,0.08583322839147349
-2.2907318753349446,-0.5685627297189959,0.08585512455008182
-2.286812196342138,-0.5693723173075164,0.08585414017959012
-2.2617043932008016,-0.5557187668629535,0.08589216067572453
-2.2774257696029117,-0.5695428198017563,0.08585594321378781
-2.2587048791006716,-0.5591536780533989,0.08588478328573464
-2.2562946166594258,-0.5601686232587201,0.08588296129024128
-2.2554572355226616,-0.5623585778906348,0.08587800534103837
-2.2550671370996858,-0.5649431099798673,0.08587201598376351
-2.245711636843338,-0.5600396590021285,0.08588574990302861
-2.253369162342436,-0.5694978511371831,0.08586169818666414
-2.2455803129285155,-0.56556497178037,0.08587278062261051
-2.241540850293535,-0.5647379390446078,0.08587567506929412
-2.2400966323869196,-0.5662547130910467,0.08587244550161398
-2.24960739216367,-0.5787641972912692,0.08584077942359482
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
nan,-inf,-inf
